address,basePool0,basePool1,yfi,backstop,ghouls,rope,stakedRopeAmount,unisock,pooliJudge,pooliLawyer,pooliSupporter,defiShare,defiAmount,nftShare,nftAmount,poolyShare,poolyAmount,totalAmount,share,chain
0xdfa0387f173904fbf36ad26b63279ac47624b55e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdfb7009edd56ada61ce83ef03111815efa604c7e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdfdd672fbb6d47432e89b3c2b8d1e10d28bb77ed,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe029b0ffd723cc633bccddea51d7cfe11866f521,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe02a25580b96be0b9986181fd0b4cf2b9fd75ec2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe03d3ba9b81a9f71a39d2a1befd5587d698b220e,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,,,FALSE,,1,4,17,0,0,0,1,0,0,6.25,3623.097,1,552.571,4175.668,7.25,Arbitrum
0xe11aa477f5628c2cc053c4d8c9b2852d16aba739,,,FALSE,,0,2,25,0,0,0,0,0,0,6.75,3912.945,0,0,3912.945,6.75,Arbitrum
0xe126d84a1c2018b5f5ff821c1539eb8c53f27bf2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe1b3011dbc9bf8d30751a3a9866ef452f9ef5c9b,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Optimism
0xe29891da3b7ba6cdb16c230198ff77b38d172f2c,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xe2cf670ffb5a6ed270d600fe66ee36e4cb4f56f7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe32339ea896fdfb5a12ad41c97843d1b3e33d5f1,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe35a42153fecf7710733252fd8ef16b92fac4b95,,,FALSE,,0,9,10,0,0,0,0,0,0,4.75,2753.554,0,0,2753.554,4.75,Arbitrum
0xe36bd8c15a83b89e2e49806d7312846069755c63,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xe3a1ebb9a3de6e32b1444c43fb3d651b758570ab,,,FALSE,,0,0,0,0,0,0,2,0,0,0,0,2,1105.142,1105.142,2,Optimism
0xe3f39695d97f39eb5f7d5d8c944f71e3b0c9961d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe40a35702d7ba6d1047067399e586f1c9a6ea417,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe4453d379deb10667e13ba4d561e2c7fd3e99ff8,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe50548454ec410bed6b2338d77121aa67d277ff4,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe5691dfc88e01c16f46560e1a5e6a5ebf0678bf9,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe5b3789447dc04ec44547a17e358f701531890e6,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe619d906188cff594d3396c1f82f66ef00dea82c,,,FALSE,,2,0,0,0,0,0,1,0,0,2,1159.391,1,552.571,1711.962,3,Arbitrum
0xe64d330cc8654520815aa3ce90613d89b855e3a0,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe679d21696f2d833e1d92cf44f88a78e796756a3,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xe6a664759836e455d61bdb42c7b8815a59e20a98,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe6c55b0af75151960005eabae3fe19528c1b131b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xe6e7bb336dacd37640311fbb099f7580172f5613,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe7304ba0f157f2ade94015934284b6704bc72911,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Optimism
0xe73052aa21b655c70f4aaa1f947f793c4bf7a95d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe751970824f3bcbf97e611e351c1136776be1ce9,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe7cdd6583b674af8d10b89899b134c41846da0bf,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe924c09dbc00210d4ad5a4f0343489a170a91d1d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe95ab07a55e8489fe8e81e3281c8b3fd95c7d8af,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xea1f98aa9afaf22ad60d9e6adb8a48bdb2350738,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xea23c259b637f72d80697d4a4d1302df9f64530b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xea886349d44aa81de644f0f02105707f563103e6,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xeb0c7257ca4c4b03ea4b704eece7844c95efafdf,,,FALSE,,3,10,0,0,0,0,0,0,0,5.5,3188.326,0,0,3188.326,5.5,Optimism
0xebdb626c95a25f4e304336b1adcad0521a1bdca1,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xebfaacd885e18c21f7b8923b4cddf8a89feaef87,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xec7b1b0da006fbe8d8936feec5ff239df45116a5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xecb16883555ceb1cf7a41ec582bb787cfaa57e37,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xecee5497b9dbb82e1804e3224f67d00d8d891c69,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0xed4bbc5c09c85fa3f519e6b1c55be9fe6704ade9,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xed6b3dc95e6e41156cde61a206668935d7e958a4,,,FALSE,,9,0,0,0,0,0,1,0,0,9,5217.26,1,552.571,5769.831,10,Arbitrum
0xedb54d30f854212063f5134a97616b7af997c043,,,FALSE,,0,1,0,0,0,0,0,0,0,0.25,144.9239,0,0,144.9239,0.25,Arbitrum
0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,,,TRUE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Arbitrum
0xee1e438e4d9e06958a8b86a7b2c969e9b7e5e982,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xee267c7feaa2f78b59e4ec568fad76bccf375c36,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xee32d08e674dbc7ed9547f02e39da62a4689e7b5,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xee5fd8173cbad40af7167edbeb27780b6f1fdef5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xeeed4a560ff22459805b47bbb35750bb64da0d6a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xef0ca09fbf9a5f61e657fb208b46b8685c1d4766,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xefa80a25527fcdde37058aad50983f5c5f72039c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xefbeda27db1429b8731778154081cc0842f0a81b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xefeb7928b21c7cbde75614748dfab1daeaf2caf0,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xf068f2c64059f560eecb0cf093aa2de19dd8aa9e,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf1cc11ce17f7b593440e437f75f73cdd76827226,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xf2133ed357943e193714bfa507841361862dcbc6,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xf283ede9aee038f226a620ca04b43131c60cace2,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xf2fb34c4323f9bf4a5c04fe277f96588dde5316f,,Staked,FALSE,,0,40,0,0,0,0,0,1,678.6051,10,5796.956,0,0,6475.561,11,Arbitrum
0xf396923a852cb675aa52604ecd6489385da4b9cf,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xf424dd28154ad4461d075e3374649a85b8362ed0,,,FALSE,,3,0,0,0,0,0,1,0,0,3,1739.087,1,552.571,2291.658,4,Arbitrum
0xf53c6b61b39efb0244d5dc5a1a256768d9e6216a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf55862d517cf542da9fbf15eff8f37c146af2a9f,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xf5612f796e0e7a38a335b24f476c99c1112d6ac0,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf599d8e20b706b6122184c5d0b47c29db9c8b78b,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf5ab6d2dc24802870be5365941f7d5bdb5753cc1,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf5af2f81ea94dbfff841799f1a5ef3bbbe86aa0c,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xf5dcb2a47f738d8ba39f9fa2ddc7592f268a262a,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xf62405e188bb9629ed623d60b7c70dcc4e2abd81,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xf6aafb44bc183d3083bfae12d743d947ca376562,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,,,TRUE,,0,0,0,0,0,0,1,3,2035.815,0,0,1,552.571,2588.386,4,Arbitrum
0xf7b18e107eb36797f4ce36de756630b9c30969ad,,,FALSE,,5,0,0,0,0,0,0,0,0,5,2898.478,0,0,2898.478,5,Arbitrum
0xf800d8407b1488bb6dc3789c2d45147c25c38af5,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xf8e07d60d9b7651a319eda851d9579590bde12e3,,,FALSE,,2,2,10,0,0,0,0,2,1357.21,5,2898.478,0,0,4255.688,7,Arbitrum
0xf9107317b0ff77ed5b7adea15e50514a3564002b,,,FALSE,,0,0,0,0,0,0,1,2,1357.21,0,0,1,552.571,1909.781,3,Arbitrum
0xf9e7fd7ddb0b6459ae5b675e9c78c5e0bd0b2757,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xfa93c9a95727268b88ff77b5396ed3b8b59a1ba1,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xfacade560c19aa1927ae4edee886a2e7ca424b36,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xfb17199bb361daed5b8df4e0d263f2f6cb990c50,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xfb40932271fc9db9dbf048e80697e2da4aa57250,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xfb50d336124f7189ecacb0144e8977240e8a00f3,,,FALSE,,6,0,0,0,0,0,0,0,0,6,3478.173,0,0,3478.173,6,Arbitrum
0xfba674dbbbfafed6da9895051e5204de824325b9,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xfc0b21ce3ffdb8fc73554ba3054e881cfa65aa7e,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xfc32260a554556417e2ddd7b5872566905d2d482,,,FALSE,,8,0,0,0,0,0,0,0,0,8,4637.564,0,0,4637.564,8,Optimism
0xfc346690666b1f3e0b8fa729f94cce64969ed074,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xfca32b89d0981e69c8dadcdcc0668b0e01c810cf,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Arbitrum
0xfe1f9161c43550b38d4facdc070889461b5bc886,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xfec2de8d9e77214cd219cd03c0e722d82b4de541,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xfec85f09d047ae4063c86ef62e0102150d5eff53,Staked,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xfeeaa6a2ae0d4a15e947afc71dc249a29dc2778d,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xfef14e59971713d404fcbf8470cc4be6298c71a5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xff794ff176dde7640064983d8f2b942b12a4ab7d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x03cddb901b84f7e4d49350fedf0b764ab6fcfe73,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x04212df3f275bb55fd6f7354fb4f1f44c1a7a007,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x05a14b575cb4642d3bd06c90f7c50534793bf47a,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x071b8bc181ae7cb03f5faece9b5b8b25be9b0982,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x09173487b272311edda01f45f97911aeb6abd602,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x09a98b8b15c9fadff8524503768479b26ede3ec7,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x0c726d9da0b670745c33558926f561a1a7537c3a,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x1074d44bdd446b224691c752b0e9f85c92c4d787,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x116ab27d13bccae95819b086486b976d3d8d2a3c,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x1b366f42d0478aff04c77105b4e994fa574dadca,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x1d34c46a0ed5aae7834ca1cbaf97ac453319a2f8,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x1ef8a0024942433871ba035bf14e4015e7583a77,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x1fd7dae8ce6190509486e657629975e10ecfef60,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x203a67b09429d1baa2c56eb4c57634e498f07819,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x21c8ca3d08213f2f791a8bf83b13be7037ee453e,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x24e9fb39c5f69a9dfc6558a3df26468731cd76c1,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x251ccf44f5963ed48634067e71d392f340918c5c,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x273e9c8198378640f5f007379034b5fa201ef119,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x2b6efcce98fe1e46967f8ce49bd258007c796945,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x32a59b87352e980dd6ab1baf462696d28e63525d,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x386ee9dc427598e3f8f03203c2aca0a342f3ea96,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x3ad88d19282c9020dc305b75165eed3e8833efca,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x41d0faaa1023cea1bd8c600291ee35fb218ce2e1,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x42087c28f296d3b2dab56e3f5d1aca1388f2be5b,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x4718fc7e40092a9d5fc584699aea1aa4c6f63d33,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x4740988434aab9d22d5e096f0551605be9f9637d,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x4d3a307aec8eeea1ac093b1b2f4dca8e23a064ca,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x4a0f8323a112944d54c4630e10eb77c198fa9e4c,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x54d6e8f883d1858b4080d10ae2a1c6f0afb5feb3,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x5b7aa47a8ae661db9e63030f57f68134317ba205,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x6fb651cdd003a7eba1998e9c77d9ee0eca102e86,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x70e439584ef1ba300106b9c16543eaa1de676dc2,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x70f6e508d68e2163e746a383de8266d19c9df08d,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x733608d814bf115e481f1d02a7c0a31d9eaf7416,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x78eb06f13cc29a3231a9256d21cecb452499c064,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x7bcde8fdb33375dbdffd6f4022ab5c1ecf3a8846,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x7b06de0b281b0aec76498281e82c320c8801970f,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x7dea224cd408d33fa0064092a103ac7ec7b946aa,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x7fdf77e88cbe0815fe6c8f32cc2c24d81678bd07,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x85515e6ad6b92f6fb55b61e5eeba44ae07adbc0e,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x8bc110db7029197c3621bea8092ab1996d5dd7be,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x8ca085d6f8111b24f9e3d3584e28726ad3aaa940,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9209d23ec84202dd616324addf58faa36f7830c9,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x947e347e899f74a2c3501297d1886f8bcd3ee3df,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x96a514b17c75999c1989be54d5bf7535e20e7b81,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9b616ac1d31f17be9b23560d93699ca7732e2808,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9d337f7bc48c02da80a616626e18a4740af39284,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xa2490947b30258b522b7d6fd8fabec2d21c42d57,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xaabd5fbcb8ad62d4fbbb02a2e9769a9f2ee7e883,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc53539fd4d109840dbfe8c759ba7fc2e7200709b,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc8658f4158bd82404fc1c94e203798a9313d2d1f,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc8d6f9665d18163c2b5b4f9c4158f56b96c50f87,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe3e202b2cac2b3ec41219c69fe0d2352b19cef69,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xef08065a06287747ebf95909c1bd432607d87033,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xf0f3cf89a05057eb2e129083920d81ff657f9f76,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xf7fbeef3c939b6535a23635cbd192edcbffa8c95,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xf8bdea26a456023ee780a10252ea10fc8ebb1fcd,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xa60dd9d42fdd43e91da63bd261997e14f21c69fd,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xaf616daba40f81b75af5373294d4dbe29dd0e0f6,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xaedc687fa5376d2fe9d4b81ebfc8c2ba30ba54ae,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc4ed448e7d7bdd954e943954459017be63584f69,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc951d3463ebba4e9ec8ddfe1f42bc5895c46ec8f,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xd28740ac78aa7e77db55b26be722c71849d6957f,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe1690f5153ad0bbc683964aa81645c49b3cf6567,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xed02dac9726f15498559c05ce56470ab4d18eaef,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xf55868968409401ec70e3527c3dc50335ee27f4e,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
